gutenberg_id,title,authors,languages,subjects,bookshelves,download_count,copyright
1,The Declaration of Independence of the United States of America,"Jefferson, Thomas",en,"United States -- History -- Revolution, 1775-1783 -- Sources, United States. Declaration of Independence","American Revolutionary War, Category: Essays, Letters & Speeches, Category: History - American",3589,false
23722,The Canterbury Tales,"Chaucer, Geoffrey",en,Christian pilgrims and pilgrimages -- Poetry,Best Books Ever Listings,3589,false
66057,The tale of Genji,Murasaki Shikibu,en,"Aristocracy (Social class) -- Japan -- Fiction, Hikaru Genji (Fictitious character) -- Fiction, Japan -- Court and courtiers -- Fiction",Category: Novels,3587,false
935,Self Help; with Illustrations of Conduct and Perseverance,"Smiles, Samuel",en,Conduct of life,Category: Philosophy & Ethics,3584,false
10897,The Wendigo,"Blackwood, Algernon",en,Horror tales,"Category: Mythology, Legends & Folklore, Category: Novels, Horror",3584,false
13701,"The Philippine Islands, 1493-1898 — Volume 07 of 55: 1588-1591; Explorations by Early Navigators, Descriptions of the Islands and Their Peoples, Their History and Records of the Catholic Missions, as Related in Contemporaneous Books and Manuscripts, Showing the Political, Economic, Commercial and Religious Conditions of Those Islands from Their Earliest Relations with European Nations to the Close of the Nineteenth Century",Unknown,en,"Demarcation line of Alexander VI, Missions -- Philippines, Philippines -- Discovery and exploration","Category: History - Early Modern (c. 1450-1750), Category: History - Other, Category: History - Religious",3584,false
24518,Memoirs of Extraordinary Popular Delusions and the Madness of Crowds,"Mackay, Charles",en,"Alchemy, Common fallacies, Delusions","Category: Economics, Category: History - Modern (1750+), Category: History - Other",3584,false
8117,"The possessed : $b or, The devils","Dostoyevsky, Fyodor",en,"Nihilism -- Fiction, Political fiction, Russia -- Social life and customs -- 1533-1917 -- Fiction","Best Books Ever Listings, Category: Novels, Category: Russian Literature",3580,false
2465,Carmen,"Mérimée, Prosper",en,"Carmen (Fictitious character) -- Fiction, Spain -- Social life and customs -- 19th century -- Fiction","Category: Crime, Thrillers and Mystery, Category: French Literature, Category: Novels",3576,false
3891,"Memoirs of the Court of Marie Antoinette, Queen of France, Complete: Being the Historic Memoirs of Madam Campan, First Lady in Waiting to the Queen","Campan, Mme. (Jeanne-Louise-Henriette)",en,"France -- Court and courtiers, Marie Antoinette, Queen, consort of Louis XVI, King of France, 1755-1793","Category: Biographies, Category: French Literature, Category: History - European",3570,false
10150,Dracula's Guest,"Stoker, Bram",en,"Gothic fiction, Horror tales, Short stories","Category: British Literature, Category: Science-Fiction & Fantasy, Category: Short Stories",3563,false
27805,The Wind in the Willows,"Grahame, Kenneth",en,"Animals -- Fiction, Country life -- Fiction, England -- Fiction","Category: British Literature, Category: Children & Young Adult Reading, Category: Classics of Literature",3561,false
69700,The case-book of Sherlock Holmes,"Doyle, Arthur Conan",en,"Detective and mystery stories, English, Holmes, Sherlock (Fictitious character) -- Fiction, Private investigators -- England -- Fiction","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Short Stories",3560,false
50742,"The Story of Beowulf, Translated from Anglo-Saxon into Modern English Prose",Unknown,en,"Beowulf -- Adaptations, Epic poetry, English (Old) -- Adaptations, Heroes -- Fiction","Category: Classics of Literature, Category: Mythology, Legends & Folklore",3558,false
1572,Timaeus,Plato,en,"Classical literature, Cosmology -- Early works to 1800","Category: Classics of Literature, Category: Philosophy & Ethics",3555,false
43063,A Case in Camera,"Onions, Oliver",en,"England -- Social life and customs -- 20th century -- Fiction, Murder -- Fiction, Mystery fiction","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Novels",3554,false
26273,The Story Girl,"Montgomery, L. M. (Lucy Maud)",en,"Cousins -- Fiction, Prince Edward Island -- Fiction, Storytellers -- Fiction","",3551,false
10741,The Essays of Arthur Schopenhauer: the Wisdom of Life,"Schopenhauer, Arthur",en,"Conduct of life, Maxims","Category: Essays, Letters & Speeches, Category: Philosophy & Ethics",3549,false
42884,"The Philippine Islands, 1493-1898, Volume 33, 1519-1522: Explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the close of the nineteenth century","Pigafetta, Antonio",en,"Demarcation line of Alexander VI, Missions -- Philippines, Philippines -- Discovery and exploration","Category: History - Early Modern (c. 1450-1750), Category: History - Other, Category: Travel Writing",3547,false
9105,Reflections; or Sentences and Moral Maxims,"La Rochefoucauld, François duc de",en,Maxims,"Category: Essays, Letters & Speeches, Category: French Literature, Category: Philosophy & Ethics",3544,false
5658,Lord Jim,"Conrad, Joseph",en,"Atonement -- Fiction, British -- Indonesia -- Fiction, Cowardice -- Fiction","Best Books Ever Listings, Category: Adventure, Category: British Literature",3541,false
2009,"The Origin of Species by Means of Natural Selection: Or, the Preservation of Favoured Races in the Struggle for Life, 6th Edition","Darwin, Charles",en,"Evolution (Biology), Natural selection","Biology, Category: Environmental Issues, Category: History - Modern (1750+)",3538,false
11937,"The symbolism of Freemasonry : $b Illustrating and explaining its science and philosophy, its legends, myths and symbols","Mackey, Albert Gallatin",en,Freemasonry -- Symbolism,"Category: History - Other, Category: Mythology, Legends & Folklore, Category: Philosophy & Ethics",3536,false
22091,"The best short stories of 1920, and the yearbook of the American short story",Unknown,en,"American fiction -- 20th century, Short stories -- 20th century -- Bibliography, Short stories -- 20th century -- Indexes","Category: American Literature, Category: Short Stories",3530,false
7205,Also sprach Zarathustra: Ein Buch für Alle und Keinen,"Nietzsche, Friedrich Wilhelm",de,"Philosophy, German, Superman (Philosophical concept)","Category: German Literature, Category: Novels, Category: Philosophy & Ethics",3525,false
23708,The Burgess Animal Book for Children,"Burgess, Thornton W. (Thornton Waldo)",en,"Animal behavior -- Juvenile literature, Zoology -- Juvenile literature","",3518,false
46440,A Journal of the First Voyage of  Vasco da Gama 1497-1499,Unknown,en,"Africa -- Description and travel, Gama, Vasco da, 1469-1524, India -- Description and travel","Category: History - Early Modern (c. 1450-1750), Category: Travel Writing",3518,false
33311,Selections from Viri Romae,"L'Homond, C. F.","en, la",Latin language -- Readers -- Biography,"Category: Children & Young Adult Reading, Category: Mythology, Legends & Folklore",3516,false
50831,The River Motor Boat Boys on the Yukon: The Lost Mine of Rainbow Bend,"Gordon, Harry",en,"Boats and boating -- Juvenile fiction, Motorboats -- Juvenile fiction, Yukon River (Yukon and Alaska) -- Juvenile fiction","Category: Adventure, Category: Children & Young Adult Reading, Category: Novels",3516,false
38427,The World as Will and Idea (Vol. 1 of 3),"Schopenhauer, Arthur",en,"Idea (Philosophy), Knowledge, Theory of, Philosophy",Category: Philosophy & Ethics,3513,false
19516,The Adventures of Pinocchio,"Collodi, Carlo",en,"Fairy tales, Pinocchio (Fictitious character) -- Juvenile fiction, Puppets -- Juvenile fiction","",3511,false
21076,The First Six Books of the Elements of Euclid,"Euclid, Casey, John",en,"Euclid's Elements, Mathematics, Greek",Mathematics,3509,false
24239,醒世恆言,"Feng, Menglong",zh,"Chinese fiction -- Ming dynasty, 1368-1644","Category: Mythology, Legends & Folklore, Category: Short Stories",3508,false
3289,The Valley of Fear,"Doyle, Arthur Conan",en,"Detective and mystery stories, Holmes, Sherlock (Fictitious character) -- Fiction, Private investigators -- England -- Fiction","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Novels",3507,false
1200,Gargantua and Pantagruel,"Rabelais, François",en,"Fantasy fiction, French -- Translations into English, Gargantua (Legendary character) -- Fiction, Giants -- Fiction","Banned Books from Anne Haight's list, Best Books Ever Listings, Category: Classics of Literature",3506,false
57764,Crimes of Preachers in the United States and Canada,"Billings, M. E.",en,"Clergy -- Malpractice -- Canada, Clergy -- Malpractice -- United States, Criminals -- Canada","Category: History - Religious, Category: Law & Criminology, Category: Religion/Spirituality",3498,false
56456,Three Men: A Novel,"Gorky, Maksim",en,Russian fiction -- Translations into English,"Category: Novels, Category: Russian Literature",3495,false
46802,The Biotic Associations of Cockroaches,"Roth, Louis M. (Louis Marcus), Willis, Edwin R.",en,"Cockroaches, Insects -- Ecology",Category: Science - Biology,3493,false
550,Silas Marner,"Eliot, George",en,"Adopted children -- Fiction, Domestic fiction, England -- Fiction","Category: British Literature, Category: Novels",3492,false
10947,The Best American Humorous Short Stories,Unknown,en,"Short stories, American","Category: American Literature, Category: Humour, Category: Short Stories",3492,false
4078,The Picture of Dorian Gray,"Wilde, Oscar",en,"Appearance (Philosophy) -- Fiction, Conduct of life -- Fiction, Didactic fiction","Category: British Literature, Category: Classics of Literature, Category: Novels",3491,false
348,"Hesiod, the Homeric Hymns, and Homerica",Hesiod,en,"Epic poetry, Greek, Epic poetry, Greek -- Translations into English, Gods, Greek -- Poetry","Category: Classics of Literature, Category: Mythology, Legends & Folklore, Category: Poetry",3484,false
131,"The Pilgrim's Progress from this world to that which is to come: Delivered under the similitude of a dream, by John Bunyan","Bunyan, John",en,"Christian fiction, Christian pilgrims and pilgrimages -- Fiction","Category: British Literature, Category: Classics of Literature, Category: Novels",3482,false
139,The Lost World,"Doyle, Arthur Conan",en,"Challenger, Professor (Fictitious character) -- Fiction, Dinosaurs -- Fiction, Fantasy fiction","Category: Adventure, Category: British Literature, Category: Novels",3482,false
20029,"Las Fábulas de Esopo, Vol. 02","Aesop, Townsend, George Fyler",es,"Fables, Greek -- Translations into Spanish","",3481,false
14033,"Plutarch's Lives, Volume 1 (of 4)",Plutarch,en,"Greece -- Biography -- Early works to 1800, Rome -- Biography -- Early works to 1800","Category: Biographies, Category: History - Ancient, Harvard Classics",3474,false
22748,Explanation of Terms Used in Entomology,"Smith, John Bernhard",en,Insects -- Nomenclature,"Animals-Wild-Insects, Biology, Category: Encyclopedias/Dictionaries/Reference",3470,false
16527,1001 задача для умственного счета,"Rachinskii, Sergei Aleksandrovich",ru,"Mathematics -- Problems, exercises, etc., Word problems (Mathematics)","Category: Mathematics, Category: Teaching & Education",3468,false
31100,The Complete Project Gutenberg Works of Jane Austen: A Linked Index of all PG Editions of Jane Austen,"Austen, Jane",en,"England -- Social life and customs -- Fiction, Love stories, English","Category: British Literature, Category: Classics of Literature, Category: Novels",3467,false
47873,Malay Magic: Being an introduction to the folklore and popular religion of the Malay Peninsula,"Skeat, Walter William",en,"Magic -- Malay Peninsula, Malays (Asian people) -- Folklore, Malays (Asian people) -- Social life and customs","Category: Archaeology & Anthropology, Category: Mythology, Legends & Folklore, Category: Religion/Spirituality",3467,false
21160,Songs of Innocence and of Experience,"Blake, William",en,"English poetry -- 18th century, Pastoral poetry","",3463,false
389,The Great God Pan,"Machen, Arthur",en,"Horror tales, Paranormal fiction","Category: British Literature, Category: Crime, Thrillers and Mystery, Category: Novels",3462,false
55998,"London Labour and the London Poor, Vol. 1","Mayhew, Henry",en,"Charities -- England -- London, Criminals -- England -- London, London (England) -- Social conditions","Category: History - British, Category: History - Modern (1750+), Category: Sociology",3455,false
30508,The Instruction of Ptah-Hotep and the Instruction of Ke'Gemni: The Oldest Books in the World,"Ptahhotep, Kagemna",en,"Conduct of life -- Early works to 1800, Maxims -- Early works to 1800","Category: History - Ancient, Category: Philosophy & Ethics",3453,false
3875,Memoirs of Louis XIV and His Court and of the Regency — Complete,"Saint-Simon, Louis de Rouvroy, duc de",en,"France -- Court and courtiers, France -- History -- Louis XIV, 1643-1715, France -- History -- Regency, 1715-1723","Category: Biographies, Category: History - Early Modern (c. 1450-1750), Category: History - European",3451,false
